index	file	func	line	func_pretty	is_kernel	op
13	tests/amd/benchmarks/rodinia/myocyte/kernel_cam.cu	_Z10kernel_camdPdS_iS_iS_id	285	kernel_cam(double, double*, double*, int, double*, int, double*, int, double)	0	fmul
14	tests/amd/benchmarks/rodinia/myocyte/kernel_cam.cu	_Z10kernel_camdPdS_iS_iS_id	288	kernel_cam(double, double*, double*, int, double*, int, double*, int, double)	0	fadd
15	tests/amd/benchmarks/rodinia/myocyte/kernel_cam.cu	_Z10kernel_camdPdS_iS_iS_id	289	kernel_cam(double, double*, double*, int, double*, int, double*, int, double)	0	fmul
16	tests/amd/benchmarks/rodinia/myocyte/kernel_cam.cu	_Z10kernel_camdPdS_iS_iS_id	290	kernel_cam(double, double*, double*, int, double*, int, double*, int, double)	0	fmul
17	tests/amd/benchmarks/rodinia/myocyte/kernel_cam.cu	_Z10kernel_camdPdS_iS_iS_id	291	kernel_cam(double, double*, double*, int, double*, int, double*, int, double)	0	fmul
18	tests/amd/benchmarks/rodinia/myocyte/kernel_cam.cu	_Z10kernel_camdPdS_iS_iS_id	292	kernel_cam(double, double*, double*, int, double*, int, double*, int, double)	0	fmul
19	tests/amd/benchmarks/rodinia/myocyte/kernel_cam.cu	_Z10kernel_camdPdS_iS_iS_id	293	kernel_cam(double, double*, double*, int, double*, int, double*, int, double)	0	fmul
20	tests/amd/benchmarks/rodinia/myocyte/kernel_cam.cu	_Z10kernel_camdPdS_iS_iS_id	294	kernel_cam(double, double*, double*, int, double*, int, double*, int, double)	0	fmul
21	tests/amd/benchmarks/rodinia/myocyte/kernel_cam.cu	_Z10kernel_camdPdS_iS_iS_id	297	kernel_cam(double, double*, double*, int, double*, int, double*, int, double)	0	fadd
22	tests/amd/benchmarks/rodinia/myocyte/kernel_cam.cu	_Z10kernel_camdPdS_iS_iS_id	298	kernel_cam(double, double*, double*, int, double*, int, double*, int, double)	0	fmul
23	tests/amd/benchmarks/rodinia/myocyte/kernel_cam.cu	_Z10kernel_camdPdS_iS_iS_id	299	kernel_cam(double, double*, double*, int, double*, int, double*, int, double)	0	fmul
24	tests/amd/benchmarks/rodinia/myocyte/kernel_cam.cu	_Z10kernel_camdPdS_iS_iS_id	300	kernel_cam(double, double*, double*, int, double*, int, double*, int, double)	0	fmul
25	tests/amd/benchmarks/rodinia/myocyte/kernel_cam.cu	_Z10kernel_camdPdS_iS_iS_id	302	kernel_cam(double, double*, double*, int, double*, int, double*, int, double)	0	fmul
26	tests/amd/benchmarks/rodinia/myocyte/kernel_cam.cu	_Z10kernel_camdPdS_iS_iS_id	303	kernel_cam(double, double*, double*, int, double*, int, double*, int, double)	0	fmul
27	tests/amd/benchmarks/rodinia/myocyte/kernel_cam.cu	_Z10kernel_camdPdS_iS_iS_id	304	kernel_cam(double, double*, double*, int, double*, int, double*, int, double)	0	fmul
28	tests/amd/benchmarks/rodinia/myocyte/kernel_cam.cu	_Z10kernel_camdPdS_iS_iS_id	305	kernel_cam(double, double*, double*, int, double*, int, double*, int, double)	0	fmul
29	tests/amd/benchmarks/rodinia/myocyte/kernel_cam.cu	_Z10kernel_camdPdS_iS_iS_id	306	kernel_cam(double, double*, double*, int, double*, int, double*, int, double)	0	fmul
30	tests/amd/benchmarks/rodinia/myocyte/kernel_cam.cu	_Z10kernel_camdPdS_iS_iS_id	307	kernel_cam(double, double*, double*, int, double*, int, double*, int, double)	0	fmul
31	tests/amd/benchmarks/rodinia/myocyte/kernel_cam.cu	_Z10kernel_camdPdS_iS_iS_id	308	kernel_cam(double, double*, double*, int, double*, int, double*, int, double)	0	fmul
32	tests/amd/benchmarks/rodinia/myocyte/kernel_cam.cu	_Z10kernel_camdPdS_iS_iS_id	311	kernel_cam(double, double*, double*, int, double*, int, double*, int, double)	0	fadd
33	tests/amd/benchmarks/rodinia/myocyte/kernel_cam.cu	_Z10kernel_camdPdS_iS_iS_id	312	kernel_cam(double, double*, double*, int, double*, int, double*, int, double)	0	fsub
34	tests/amd/benchmarks/rodinia/myocyte/kernel_cam.cu	_Z10kernel_camdPdS_iS_iS_id	313	kernel_cam(double, double*, double*, int, double*, int, double*, int, double)	0	fadd
35	tests/amd/benchmarks/rodinia/myocyte/kernel_cam.cu	_Z10kernel_camdPdS_iS_iS_id	314	kernel_cam(double, double*, double*, int, double*, int, double*, int, double)	0	fsub
36	tests/amd/benchmarks/rodinia/myocyte/kernel_cam.cu	_Z10kernel_camdPdS_iS_iS_id	315	kernel_cam(double, double*, double*, int, double*, int, double*, int, double)	0	fsub
37	tests/amd/benchmarks/rodinia/myocyte/kernel_cam.cu	_Z10kernel_camdPdS_iS_iS_id	316	kernel_cam(double, double*, double*, int, double*, int, double*, int, double)	0	fadd
38	tests/amd/benchmarks/rodinia/myocyte/kernel_cam.cu	_Z10kernel_camdPdS_iS_iS_id	319	kernel_cam(double, double*, double*, int, double*, int, double*, int, double)	0	fadd
39	tests/amd/benchmarks/rodinia/myocyte/kernel_cam.cu	_Z10kernel_camdPdS_iS_iS_id	320	kernel_cam(double, double*, double*, int, double*, int, double*, int, double)	0	fsub
40	tests/amd/benchmarks/rodinia/myocyte/kernel_cam.cu	_Z10kernel_camdPdS_iS_iS_id	321	kernel_cam(double, double*, double*, int, double*, int, double*, int, double)	0	fadd
41	tests/amd/benchmarks/rodinia/myocyte/kernel_cam.cu	_Z10kernel_camdPdS_iS_iS_id	322	kernel_cam(double, double*, double*, int, double*, int, double*, int, double)	0	fadd
42	tests/amd/benchmarks/rodinia/myocyte/kernel_cam.cu	_Z10kernel_camdPdS_iS_iS_id	323	kernel_cam(double, double*, double*, int, double*, int, double*, int, double)	0	fadd
43	tests/amd/benchmarks/rodinia/myocyte/kernel_cam.cu	_Z10kernel_camdPdS_iS_iS_id	326	kernel_cam(double, double*, double*, int, double*, int, double*, int, double)	0	fadd
44	tests/amd/benchmarks/rodinia/myocyte/kernel_cam.cu	_Z10kernel_camdPdS_iS_iS_id	327	kernel_cam(double, double*, double*, int, double*, int, double*, int, double)	0	fsub
45	tests/amd/benchmarks/rodinia/myocyte/kernel_cam.cu	_Z10kernel_camdPdS_iS_iS_id	328	kernel_cam(double, double*, double*, int, double*, int, double*, int, double)	0	fsub
46	tests/amd/benchmarks/rodinia/myocyte/kernel_cam.cu	_Z10kernel_camdPdS_iS_iS_id	329	kernel_cam(double, double*, double*, int, double*, int, double*, int, double)	0	fadd
47	tests/amd/benchmarks/rodinia/myocyte/kernel_cam.cu	_Z10kernel_camdPdS_iS_iS_id	349	kernel_cam(double, double*, double*, int, double*, int, double*, int, double)	0	fmul
48	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	583	kernel(int, double*, double*, double*, double*)	1	fdiv
49	/opt/rocm-7.2.4/lib/llvm/lib/clang/22/include/__clang_hip_math.h	_Z6kerneliPdS_S_S_	925	kernel(int, double*, double*, double*, double*)	1	fsub
50	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	584	kernel(int, double*, double*, double*, double*)	1	fdiv
51	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	586	kernel(int, double*, double*, double*, double*)	1	fdiv
52	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	587	kernel(int, double*, double*, double*, double*)	1	fdiv
53	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	682	kernel(int, double*, double*, double*, double*)	1	fadd
54	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	683	kernel(int, double*, double*, double*, double*)	1	fmul
55	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	686	kernel(int, double*, double*, double*, double*)	1	fmul
56	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	687	kernel(int, double*, double*, double*, double*)	1	fmul
57	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	690	kernel(int, double*, double*, double*, double*)	1	fmul
58	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	691	kernel(int, double*, double*, double*, double*)	1	fmul
59	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	692	kernel(int, double*, double*, double*, double*)	1	fmul
60	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	693	kernel(int, double*, double*, double*, double*)	1	fmul
61	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	743	kernel(int, double*, double*, double*, double*)	1	fmul
62	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	695	kernel(int, double*, double*, double*, double*)	1	fmul
63	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	696	kernel(int, double*, double*, double*, double*)	1	fsub
64	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	697	kernel(int, double*, double*, double*, double*)	1	fsub
65	/opt/rocm-7.2.4/lib/llvm/lib/clang/22/include/__clang_hip_math.h	_Z6kerneliPdS_S_S_	1028	kernel(int, double*, double*, double*, double*)	1	fsub
66	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	698	kernel(int, double*, double*, double*, double*)	1	fmul
67	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	699	kernel(int, double*, double*, double*, double*)	1	fmul
68	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	709	kernel(int, double*, double*, double*, double*)	1	fmul
69	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	710	kernel(int, double*, double*, double*, double*)	1	fdiv
70	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	711	kernel(int, double*, double*, double*, double*)	1	fdiv
71	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	716	kernel(int, double*, double*, double*, double*)	1	fmul
72	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	717	kernel(int, double*, double*, double*, double*)	1	fadd
73	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	718	kernel(int, double*, double*, double*, double*)	1	fsub
74	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	728	kernel(int, double*, double*, double*, double*)	1	fmul
75	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	729	kernel(int, double*, double*, double*, double*)	1	fadd
76	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	730	kernel(int, double*, double*, double*, double*)	1	fsub
77	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	742	kernel(int, double*, double*, double*, double*)	1	fadd
78	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	745	kernel(int, double*, double*, double*, double*)	1	fmul
79	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	746	kernel(int, double*, double*, double*, double*)	1	fadd
80	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	747	kernel(int, double*, double*, double*, double*)	1	fdiv
81	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	748	kernel(int, double*, double*, double*, double*)	1	fsub
82	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	749	kernel(int, double*, double*, double*, double*)	1	fsub
83	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	750	kernel(int, double*, double*, double*, double*)	1	fsub
84	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	754	kernel(int, double*, double*, double*, double*)	1	fmul
85	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	755	kernel(int, double*, double*, double*, double*)	1	fdiv
86	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	756	kernel(int, double*, double*, double*, double*)	1	fsub
87	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	757	kernel(int, double*, double*, double*, double*)	1	fsub
88	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	774	kernel(int, double*, double*, double*, double*)	1	fadd
89	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	775	kernel(int, double*, double*, double*, double*)	1	fsub
90	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	776	kernel(int, double*, double*, double*, double*)	1	fmul
91	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	777	kernel(int, double*, double*, double*, double*)	1	fmul
92	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	778	kernel(int, double*, double*, double*, double*)	1	fsub
93	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	779	kernel(int, double*, double*, double*, double*)	1	fadd
94	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	780	kernel(int, double*, double*, double*, double*)	1	fsub
95	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	781	kernel(int, double*, double*, double*, double*)	1	fsub
96	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	784	kernel(int, double*, double*, double*, double*)	1	fmul
97	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	785	kernel(int, double*, double*, double*, double*)	1	fmul
98	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	786	kernel(int, double*, double*, double*, double*)	1	fmul
99	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	787	kernel(int, double*, double*, double*, double*)	1	fmul
100	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	788	kernel(int, double*, double*, double*, double*)	1	fmul
101	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	789	kernel(int, double*, double*, double*, double*)	1	fmul
102	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	790	kernel(int, double*, double*, double*, double*)	1	fmul
103	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	791	kernel(int, double*, double*, double*, double*)	1	fadd
104	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	792	kernel(int, double*, double*, double*, double*)	1	fmul
105	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	794	kernel(int, double*, double*, double*, double*)	1	fmul
106	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	795	kernel(int, double*, double*, double*, double*)	1	fmul
107	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	800	kernel(int, double*, double*, double*, double*)	1	fdiv
108	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	801	kernel(int, double*, double*, double*, double*)	1	fdiv
109	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	802	kernel(int, double*, double*, double*, double*)	1	fmul
110	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	803	kernel(int, double*, double*, double*, double*)	1	fmul
111	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	804	kernel(int, double*, double*, double*, double*)	1	fmul
112	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	805	kernel(int, double*, double*, double*, double*)	1	fmul
113	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	806	kernel(int, double*, double*, double*, double*)	1	fmul
114	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	807	kernel(int, double*, double*, double*, double*)	1	fmul
115	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	808	kernel(int, double*, double*, double*, double*)	1	fsub
116	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	809	kernel(int, double*, double*, double*, double*)	1	fsub
117	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	810	kernel(int, double*, double*, double*, double*)	1	fadd
118	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	811	kernel(int, double*, double*, double*, double*)	1	fmul
119	/opt/rocm-7.2.4/lib/llvm/lib/clang/22/include/__clang_hip_math.h	_Z6kerneliPdS_S_S_	1025	kernel(int, double*, double*, double*, double*)	1	fsub
120	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	814	kernel(int, double*, double*, double*, double*)	1	fmul
121	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	815	kernel(int, double*, double*, double*, double*)	1	fmul
122	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	816	kernel(int, double*, double*, double*, double*)	1	fadd
123	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	817	kernel(int, double*, double*, double*, double*)	1	fmul
124	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	820	kernel(int, double*, double*, double*, double*)	1	fsub
125	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	821	kernel(int, double*, double*, double*, double*)	1	fsub
126	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	822	kernel(int, double*, double*, double*, double*)	1	fadd
127	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	823	kernel(int, double*, double*, double*, double*)	1	fmul
128	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	828	kernel(int, double*, double*, double*, double*)	1	fdiv
129	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	831	kernel(int, double*, double*, double*, double*)	1	fadd
130	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	832	kernel(int, double*, double*, double*, double*)	1	fmul
131	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	830	kernel(int, double*, double*, double*, double*)	1	fmul
132	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	833	kernel(int, double*, double*, double*, double*)	1	fmul
133	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	834	kernel(int, double*, double*, double*, double*)	1	fmul
134	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	835	kernel(int, double*, double*, double*, double*)	1	fmul
135	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	836	kernel(int, double*, double*, double*, double*)	1	fmul
136	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	837	kernel(int, double*, double*, double*, double*)	1	fadd
137	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	841	kernel(int, double*, double*, double*, double*)	1	fmul
138	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	842	kernel(int, double*, double*, double*, double*)	1	fmul
139	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	845	kernel(int, double*, double*, double*, double*)	1	fmul
140	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	846	kernel(int, double*, double*, double*, double*)	1	fadd
141	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	847	kernel(int, double*, double*, double*, double*)	1	fmul
142	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	849	kernel(int, double*, double*, double*, double*)	1	fadd
143	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	850	kernel(int, double*, double*, double*, double*)	1	fmul
144	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	851	kernel(int, double*, double*, double*, double*)	1	fmul
145	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	855	kernel(int, double*, double*, double*, double*)	1	fmul
146	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	856	kernel(int, double*, double*, double*, double*)	1	fmul
147	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	857	kernel(int, double*, double*, double*, double*)	1	fsub
148	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	858	kernel(int, double*, double*, double*, double*)	1	fsub
149	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	863	kernel(int, double*, double*, double*, double*)	1	fmul
150	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	865	kernel(int, double*, double*, double*, double*)	1	fmul
151	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	868	kernel(int, double*, double*, double*, double*)	1	fadd
152	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	869	kernel(int, double*, double*, double*, double*)	1	fadd
153	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	870	kernel(int, double*, double*, double*, double*)	1	fmul
154	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	872	kernel(int, double*, double*, double*, double*)	1	fmul
155	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	873	kernel(int, double*, double*, double*, double*)	1	fsub
156	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	880	kernel(int, double*, double*, double*, double*)	1	fadd
157	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	881	kernel(int, double*, double*, double*, double*)	1	fadd
158	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	882	kernel(int, double*, double*, double*, double*)	1	fmul
159	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	883	kernel(int, double*, double*, double*, double*)	1	fmul
160	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	884	kernel(int, double*, double*, double*, double*)	1	fmul
161	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	885	kernel(int, double*, double*, double*, double*)	1	fsub
162	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	886	kernel(int, double*, double*, double*, double*)	1	fsub
163	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	852	kernel(int, double*, double*, double*, double*)	1	fadd
164	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	585	kernel(int, double*, double*, double*, double*)	1	fdiv
165	tests/amd/benchmarks/rodinia/myocyte/kernel_ecc.cu	_Z6kerneliPdS_S_S_	720	kernel(int, double*, double*, double*, double*)	1	fsub
